accession_name	genome_accession	Sequence_abundance	Adjusted_ANI	Eff_cov	Contig_name	completeness	contamination	contigs	taxonomy	species	sample_name	fermented_food
7857_151_S213	GCF_005404945.1_ASM540494v1_genomic	2.3005	97.13	3.353	"GCF_005404945.1_ASM540494v1_genomic_NZ_BJDG01000001.1 Lactiplantibacillus pingfangensis strain 382-1 contig1, whole genome shotgun sequence"	99.38	1.23	59	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus pingfangensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	LeechJ_2020__ERS3967691__bin.13	1.4758	97.81	3.195	ERS3967691_k141_96	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella cibaria	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MotaGutierrezJ_2021__SRR11602150__bin.9	0.8212	98.14	1.497	NODE_36_length_112572_cov_15.0000_ID_47355	99.42	0	110	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	Levilactobacillus brevis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MortensenS_xxxx__WK023-1-L-48h-02G3_S117__bin.1	0.6759	96.73	1.426	WK023-1-L-48h-02G3_S117_k141_1117	99.82363316	0	29	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc pseudomesenteroides	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_005405125.1_ASM540512v1_genomic	1.0135	96.96	1.412	"GCF_005405125.1_ASM540512v1_genomic_NZ_BJDL01000001.1 Lactiplantibacillus songbeiensis strain 398-2 contig1, whole genome shotgun sequence"	99.02	2.62	50	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus songbeiensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MAG_116	0.3625	98.71	1.346	MAG_116_0	51.9	1.59	467	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc pseudomesenteroides	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	0.5308	99.7	1.317	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	LandisEA_2021__SRS5653333__bin.1	0.704	98.66	1.199	SRS5653333_k141_170	99.18478261	1.358695652	124	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Loigolactobacillus	Loigolactobacillus coryniformis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	FranciosaI_2021__SRR12227952__bin.4	0.555	97.54	0.774	NODE_4_length_136482_cov_25.9989_ID_213579	89.95	0.97	167	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus paraplantarum	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_003946265.1_ASM394626v1_genomic	0.467	96.55	0.732	"GCF_003946265.1_ASM394626v1_genomic_NZ_RHNO01000001.1 Levilactobacillus yonginensis strain JCM 18023 contig1, whole genome shotgun sequence"	99.38	0.62	63	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	Levilactobacillus yonginensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_001435525.1_ASM143552v1_genomic	0.335	99.41	0.478	"GCF_001435525.1_ASM143552v1_genomic_NZ_AZDP01000049.1 Levilactobacillus koreensis JCM 16448 NODE_100, whole genome shotgun sequence"	99.38	0.62	98	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	Levilactobacillus koreensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	KharnaiorP_2023__SRR22859379__bin.8	0.1773	98.88	0.471	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	LeechJ_2020__ERS3967722__bin.12	0.108	99.2	0.413	ERS3967722_k141_2919	80.01953125	0.3125	15	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	Levilactobacillus sp937874695	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MortensenS_xxxx__WK062-2-G-48h-05H5_S120__bin.3	0.2283	98.38	0.331	WK062-2-G-48h-05H5_S120_k141_82	98	0.15625	387	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	Lentilactobacillus diolivorans	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_008632615.1_ASM863261v1_genomic	0.1662	98.76	0.312	"GCF_008632615.1_ASM863261v1_genomic_NZ_CP043939.1 Paucilactobacillus nenjiangensis strain SH-Y15 chromosome, complete genome"	98.91	0.27	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus	Paucilactobacillus nenjiangensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_003353445.1_ASM335344v1_genomic	0.0969	98.8	0.247	"GCF_003353445.1_ASM335344v1_genomic_NZ_QRAS01000001.1 Weissella soli strain CECT 7031 Ga0244601_11, whole genome shotgun sequence"	99.08	0	7	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella soli	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_005404815.1_ASM540481v1_genomic	0.1684	97.71	0.235	"GCF_005404815.1_ASM540481v1_genomic_NZ_BJDF01000001.1 Companilactobacillus huachuanensis strain 395-6.2 scaffold1, whole genome shotgun sequence"	99.48	1.05	57	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus	Companilactobacillus huachuanensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_003946545.1_ASM394654v1_genomic	0.0992	98.82	0.192	"GCF_003946545.1_ASM394654v1_genomic_NZ_RHOA01000001.1 Levilactobacillus tangyuanensis strain 137-3 contig1, whole genome shotgun sequence"	99.38	0	35	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	Levilactobacillus tangyuanensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_003946145.1_ASM394614v1_genomic	0.102	99.1	0.188	"GCF_003946145.1_ASM394614v1_genomic_NZ_RHOC01000001.1 Levilactobacillus huananensis strain 151-2B contig1, whole genome shotgun sequence"	99.38	0.21	35	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus	Levilactobacillus huananensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	DeFilippisF_xxxx__DF_30__bin.3	0.0821	96.75	0.155	DF_30_k141_145	99.0625	0	101	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	Lentilactobacillus buchneri	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	FalardeauJ_2023__SRR20811283__bin.7	0.1525	96.91	0.138	NODE_1_length_536316_cov_18.9998_ID_14722	100	0.23	34	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Hafnia	Hafnia alvei	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MAG_178	0.0653	96.55	0.126	MAG_178_0	100	0.75	94	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus	Streptococcus parauberis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MAG_515	0.0642	95.33	0.12	MAG_515_0	70.87	5.17	441	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus	Lentilactobacillus sunkii	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	AlvarezOrdonezA_xxxx__Q02-30__bin.22	0.1423	97.71	0.117	Q02-30_k141_3773	97.05423052	2.24956302	237	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella ornithinolytica	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	LeechJ_2020__ERS3967711__bin.13	0.132	98.3	0.107	ERS3967711_k141_339	97.20470786	1.950169139	233	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Rahnella	Rahnella variigena	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	LeechJ_xxxx__AF68__bin.3	0.0655	97.74	0.103	AF68_k141_2037	97.2826087	2.581521739	150	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Paucilactobacillus	Paucilactobacillus vaccinostercus	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_007991935.1_ASM799193v1_genomic	0.0683	98.44	0.1	"GCF_007991935.1_ASM799193v1_genomic_NZ_BJZH01000001.1 Companilactobacillus nantensis strain NBRC 107153 sequence001, whole genome shotgun sequence"	99.48	1.31	155	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus	Companilactobacillus nantensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MASTER_WP4_CSIC_2__P2596__bin.6	0.0791	96.14	0.077	P2596_k141_212	97.68548044	0.756448413	196	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera	Kluyvera intermedia	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	LeechJ_xxxx__AF84__bin.30	0.0766	96.14	0.072	AF84_k141_2549	98.68519585	0.664457071	90	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Lelliottia	Lelliottia amnigena	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MAG_426	0.0846	97.79	0.071	MAG_426_0	99.6	0.34	66	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Citrobacter	Citrobacter freundii	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	GCF_001434665.1_ASM143466v1_genomic	0.0339	95.77	0.066	"GCF_001434665.1_ASM143466v1_genomic_NZ_AZDG01000001.1 Companilactobacillus tucceti DSM 20183 Scaffold1, whole genome shotgun sequence"	99.48	1.64	42	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus	Companilactobacillus tucceti	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	LandisEA_2021__SRS5653152__bin.2	0.0309	96.08	0.051	SRS5653152_k141_1211	99.45652174	1.358695652	18	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Furfurilactobacillus	Furfurilactobacillus milii	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	LeechJ_2020__ERS3967741__bin.9	0.0187	97.69	0.043	ERS3967741_k141_666	99.12609238	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc gasicomitatum	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	EBC_134.6	0.0519	96.94	0.04	EBC_134.6_EBC_134_scaffold_3138	94.08	0.65	118	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella	Klebsiella michiganensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	DeFilippisF_xxxx__DS_69__bin.5	0.0209	98.4	0.036	DS_69_k141_7359	98.35894838	0.17452007	78	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus	Companilactobacillus nodensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	DeFilippisF_xxxx__DF_79__bin.11	0.0389	98.66	0.035	DF_79_k141_110	97.69107439	3.103250916	144	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter	Enterobacter kobei	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	MASTER_WP4_CSIC_2__P2599__bin.11	0.0792	96.29	0.033	P2599_k141_203	80	0.5	1508	Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia	Candida cabralensis	FF0151_farmhouse_culture_kraut	sauerkraut
7857_151_S213	EBC_080.1	0.0316	96.95	0.028	EBC_080.1_EBC_080_scaffold_1281	96.07	3.48	35	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Erwinia	Erwinia persicina	FF0151_farmhouse_culture_kraut	sauerkraut
7857_191_S230	GCF_004136575.1_ASM413657v1_genomic	39.7877	99.22	85	"GCF_004136575.1_ASM413657v1_genomic_NZ_NOIQ01000010.1 Rothia koreensis strain JCM 15915 NODE_10_length_77117_cov_31.1513, whole genome shotgun sequence"	99.67	0	44	Actinomycetota;Actinomycetes;Actinomycetales;Micrococcaceae;Rothia	Rothia koreensis	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920551__bin.17	16.8797	99.92	29	SRS2920551_k99_597	88.99224806	0.406976744	570	Actinomycetota;Actinomycetes;Actinomycetales;Brevibacteriaceae;Brevibacterium	Brevibacterium spp.	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920551__bin.1	7.2439	99.96	16	SRS2920551_k99_179	95.84037092	1.421415561	317	Bacillota;Bacilli;Bacillales_B;Bacillaceae_C;Weizmannia	Weizmannia coagulans	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920551__bin.19	4.2851	99.98	16	SRS2920551_k99_2779	58.62068966	0.862068966	208	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	Staphylococcus kloosii	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	KumarJ_2019__SRS4562503__bin.5	6.7521	99.18	15	SRS4562503_k141_89	98.89502762	1.657458564	60	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	Staphylococcus gallinarum	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	CM_UNINA_FFOOD__FFOOD_425__bin.9	1.8583	98.55	6.215	NODE_1_length_598382_cov_75.9985_ID_32759	99.98	0	9	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus acidilactici	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	MAG_500	2.9654	95.95	5.595	MAG_500_0	99.18	0.14	119	Bacillota;Bacilli;Bacillales_B;Bacillaceae_C;Weizmannia	Weizmannia faecalis	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920551__bin.24	1.8906	99.76	3.643	SRS2920551_k99_22	97.6744186	0.258397933	365	Bacillota;Bacilli;Bacillales_K;Sporolactobacillaceae;NA	NA spp.	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920550__bin.32	1.0853	99.36	2.854	SRS2920550_k99_448	95.94843462	1.243093923	258	Bacillota;Bacilli;Lactobacillales;Listeriaceae;Listeria	Listeria spp.	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920555__bin.25	5.4184	99.75	2.848	SRS2920555_k99_64	94.6	0.4	263	Ascomycota;Saccharomycetes;Saccharomycetales;Trichomonascaceae;Blastobotrys	Blastobotrys adeninivorans	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	MASTER_WP4_CSIC_2__P2517__bin.19	1.3282	97.77	2.364	P2517_k141_27	83.61969112	4.316816817	783	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium	Corynebacterium nuruki	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920551__bin.18	0.6724	99.97	1.874	SRS2920551_k99_67	84.24523008	3.301412392	470	Actinomycetota;Actinomycetes;Actinomycetales;Microbacteriaceae;Microbacterium	Microbacterium spp.	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	MASTER_WP4_CSIC_1__P2235_73323__bin.20	0.8282	98.87	1.282	P2235_73323_k141_56	71.1315981	0.934343434	1224	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas	Pseudomonas aeruginosa	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	YulandiA_2020__SRS6115052__bin.6	0.9665	98.53	1.273	SRS6115052_k141_417	97.79365079	1.666666667	300	Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium	Sphingobacterium thalpophilum	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LeechJ_xxxx__AF59__bin.15	0.5387	96.49	1.243	AF59_k141_81	87.26172273	1.032110092	603	Actinomycetota;Actinomycetes;Actinomycetales;Micrococcaceae;Galactobacter	Galactobacter spp.	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920550__bin.21	0.6735	99.63	1.201	SRS2920550_k99_725	92.61075519	3.439587128	505	Bacillota;Bacilli;Bacillales_B;Caldibacillaceae;Caldifermentibacillus	Caldifermentibacillus spp.	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920550__bin.9	0.5972	99.94	1.046	SRS2920550_k99_175	96.12224037	2.238020011	332	Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Alcaligenes	Alcaligenes sp023425645	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920550__bin.7	0.3156	99.49	0.713	SRS2920550_k99_958	83.85878992	3.888888889	495	Actinomycetota;Actinomycetes;Actinomycetales;Microbacteriaceae;Microbacterium	Microbacterium spp.	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920550__bin.22	0.5417	99.81	0.7	SRS2920550_k99_7919	97.72677596	0.846994536	55	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Jejubacter	Jejubacter spp.	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920550__bin.12	3.0998	99.51	0.606	SRS2920550_k99_48	90.3	1	3098	Ascomycota;Eurotiomycetes;Eurotiales;Trichocomaceae;Rasamsonia	Rasamsonia emersonii	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920550__bin.1	0.2765	99.65	0.533	SRS2920550_k99_50	87.98667654	3.72193437	737	Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Aeromicrobium	Aeromicrobium camelliae	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920551__bin.15	0.1988	99.95	0.467	SRS2920551_k99_1113	95.71428571	0.396825397	334	Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Sphingobacterium	Sphingobacterium thermophilum	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	MAG_608	0.2285	96.29	0.463	MAG_608_0	95.54	1.67	218	Bacillota;Bacilli;Bacillales_B;Caldibacillaceae;Caldifermentibacillus	Caldifermentibacillus hisashii	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	YulandiA_2020__SRS6115053__bin.10	0.1708	99.04	0.357	SRS6115053_k141_3360	97.73584906	0.377358491	114	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D gallinarum	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920551__bin.21	0.2769	99.52	0.346	SRS2920551_k99_46	98.85124611	0.2355919	280	Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Achromobacter	Achromobacter sp001270295	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	YulandiA_2020__SRS6115052__bin.21	0.0922	99.02	0.309	SRS6115052_k141_129	98.36400818	0	104	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella paramesenteroides	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	MAG_45	0.0912	97.1	0.222	MAG_45_0	85.45	0.19	536	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D	Enterococcus D casseliflavus	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	TomarS_2023__SRR15925267__bin.16	0.1983	99.01	0.189	NODE_18_length_96531_cov_19.0000_ID_183428	99.53	3.72	536	Actinomycetota;Actinomycetes;Streptomycetales;Streptomycetaceae;Streptomyces	Streptomyces thermoviolaceus	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	MAG_594	0.0543	98.91	0.13	MAG_594_0	94.48	2.39	100	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus	Mammaliicoccus sciuri	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	DuR_2020__DRS139335__bin.6	0.464	99.03	0.099	DRS139335_k141_134	70.7	0.1	3474	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	Aspergillus tubingensis	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	GCF_900116935.1_Chromosome_genomic	0.0252	98.76	0.06	"GCF_900116935.1_Chromosome_genomic_NZ_LT630287.1 Ligilactobacillus acidipiscis strain ACA-DC 1533 chromosome I, complete sequence"	99.48	1.83	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	Ligilactobacillus acidipiscis	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	YasirM_2022__SRR18335011__bin.1	0.0233	98.12	0.043	NODE_1_length_110556_cov_44.9620_ID_22529	100	1.26	262	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus	Lactiplantibacillus pentosus	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	LiZ_2018__SRS2920550__bin.19	0.1569	97.1	0.041	SRS2920550_k99_361	92.9	0.4	1633	Mucoromycota;Mucoromycetes;Mucorales;Lichtheimiaceae;Rhizomucor	Rhizomucor pusillus	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_191_S230	MAG_131	0.015	99.27	0.019	MAG_131_0	83.22	1.63	466	Bacillota;Bacilli;Bacillales_B;Bacillaceae_C;Heyndrickxia	Heyndrickxia oleronia	FF0191_the_tao_of_tea_organic_topaz_puer	puer
7857_179_S226	GCF_009913915.1_ASM991391v1_genomic	18.6211	99.5	59	"GCF_009913915.1_ASM991391v1_genomic_NZ_CP028251.1 Leuconostoc mesenteroides strain SRCM102733 chromosome, complete genome"	100	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc mesenteroides	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	MortensenS_xxxx__WK028-2-L-48h-03A1_S20__bin.5	10.4318	99.78	40	WK028-2-L-48h-03A1_S20_k141_3165	99.88764045	0	19	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc	Leuconostoc citreum	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072	10.5942	98.37	34	"ODFM-BA-A-0027-003_Lactobacillus_sakei_WiKim0072_NZ_CP025136.1 Lactobacillus sakei strain WiKim0072 chromosome, complete genome"	99.46	0	3	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Latilactobacillus	Latilactobacillus sakei	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	GCF_900116935.1_Chromosome_genomic	12.3916	98.7	31	"GCF_900116935.1_Chromosome_genomic_NZ_LT630287.1 Ligilactobacillus acidipiscis strain ACA-DC 1533 chromosome I, complete sequence"	99.48	1.83	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus	Ligilactobacillus acidipiscis	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	LeechJ_xxxx__AF15__bin.4	12.1194	99.1	21	AF15_k141_25	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A	Bacillus A pacificus	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	MAG_501	5.6133	99.05	16	MAG_501_0	100	0	46	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus	Lactococcus lactis	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	YulandiA_2020__SRS6115052__bin.21	3.7817	99.55	13.288	SRS6115052_k141_129	98.36400818	0	104	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella	Weissella paramesenteroides	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16	4.9959	99.72	12.934	DC18-F-AR_k141_2738	99.44444444	0	14	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus	Staphylococcus saprophyticus	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	KharnaiorP_2023__SRR22859379__bin.8	2.0343	99.58	8.348	NODE_3_length_161229_cov_37.0000_ID_62026	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus	Pediococcus pentosaceus	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
7857_179_S226	FalardeauJ_2023__SRR20811223__bin.4	3.5905	99.1	7.872	NODE_3_length_103388_cov_45.8805_ID_15969	99.99	0.18	131	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium	Corynebacterium variabile	FF0179_dragonfly_preserved_bean_curd_in_chili_oil	bean curd
